schedule_date,shift_id,employee_id,org_path,job_code,shift_start,shift_end,shift_bucket,is_open_shift,scheduled_hours
2025-10-12,S500679,E100127,HHS/TX/FacilityA/EVS,LEAD,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500680,E100136,HHS/TX/FacilityA/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500681,E100073,HHS/TX/FacilityA/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500682,,HHS/TX/FacilityA/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,True,8.0
2025-10-12,S500683,E100132,HHS/TX/FacilityA/EVS,EVS,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500684,E100078,HHS/TX/FacilityA/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500685,E100123,HHS/TX/FacilityA/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500686,E100129,HHS/TX/FacilityA/EVS,EVS,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500687,E100099,HHS/TX/FacilityA/EVS,EVS,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500688,E100107,HHS/TX/FacilityA/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500689,E100071,HHS/TX/FacilityA/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500690,E100136,HHS/TX/FacilityA/EVS,EVS,2025-10-12 22:00:00,2025-10-13 06:00:00,NIGHT,False,8.0
2025-10-12,S500691,E100106,HHS/TX/FacilityA/EVS,LEAD,2025-10-12 22:00:00,2025-10-13 06:00:00,NIGHT,False,8.0
2025-10-12,S500692,E100086,HHS/TX/FacilityA/EVS,EVS,2025-10-12 22:00:00,2025-10-13 06:00:00,NIGHT,False,8.0
2025-10-12,S500693,E100112,HHS/TX/FacilityA/EVS,EVS,2025-10-12 22:00:00,2025-10-13 06:00:00,NIGHT,False,8.0
2025-10-12,S500694,E100252,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500695,E100249,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500696,E100217,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500697,E100278,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500698,E100250,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500699,E100230,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500700,E100275,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500701,E100268,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500702,E100244,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500703,E100259,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500704,E100273,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500705,E100260,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500706,E100258,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500707,E100216,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500708,E100210,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500709,E100219,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500710,E100254,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500711,E100262,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500712,E100251,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500713,E100245,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500714,E100224,HHS/TX/FacilityB/Nursing,RN,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,False,12.0
2025-10-12,S500715,,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 07:00:00,2025-10-12 19:00:00,DAY,True,12.0
2025-10-12,S500716,E100226,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500717,E100218,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500718,E100229,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500719,E100225,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500720,E100260,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500721,E100249,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500722,E100239,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500723,E100251,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500724,E100210,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500725,E100220,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500726,E100223,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500727,E100214,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500728,E100261,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500729,E100236,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500730,E100216,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500731,E100242,HHS/TX/FacilityB/Nursing,RN,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,False,12.0
2025-10-12,S500732,,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 15:00:00,2025-10-13 03:00:00,EVENING,True,12.0
2025-10-12,S500733,E100230,HHS/TX/FacilityB/Nursing,RN,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500734,E100229,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500735,E100255,HHS/TX/FacilityB/Nursing,RN,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500736,E100261,HHS/TX/FacilityB/Nursing,RN,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500737,E100234,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500738,E100279,HHS/TX/FacilityB/Nursing,RN,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500739,E100239,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500740,E100253,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500741,E100277,HHS/TX/FacilityB/Nursing,PCT,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,False,12.0
2025-10-12,S500742,,HHS/TX/FacilityB/Nursing,RN,2025-10-12 22:00:00,2025-10-13 10:00:00,NIGHT,True,12.0
2025-10-12,S500743,E100344,HHS/TX/FacilityB/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500744,E100293,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500745,E100306,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500746,E100349,HHS/TX/FacilityB/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500747,E100281,HHS/TX/FacilityB/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500748,E100330,HHS/TX/FacilityB/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500749,E100342,HHS/TX/FacilityB/EVS,EVS,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500750,E100301,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500751,E100308,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 07:00:00,2025-10-12 15:00:00,DAY,False,8.0
2025-10-12,S500752,E100280,HHS/TX/FacilityB/EVS,EVS,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500753,E100306,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500754,E100348,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500755,E100314,HHS/TX/FacilityB/EVS,EVS,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500756,E100328,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500757,E100322,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500758,E100302,HHS/TX/FacilityB/EVS,LEAD,2025-10-12 14:00:00,2025-10-12 22:00:00,EVENING,False,8.0
2025-10-12,S500759,E100326,HHS/TX/FacilityB/EVS,EVS,2025-10-12 23:00:00,2025-10-13 07:00:00,NIGHT,False,8.0
2025-10-12,S500760,E100299,HHS/TX/FacilityB/EVS,EVS,2025-10-12 23:00:00,2025-10-13 07:00:00,NIGHT,False,8.0
2025-10-12,S500761,E100349,HHS/TX/FacilityB/EVS,EVS,2025-10-12 23:00:00,2025-10-13 07:00:00,NIGHT,False,8.0
2025-10-12,S500762,E100316,HHS/TX/FacilityB/EVS,EVS,2025-10-12 23:00:00,2025-10-13 07:00:00,NIGHT,False,8.0
2025-10-13,S500763,E100050,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500764,E100062,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500765,E100046,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500766,E100068,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500767,E100067,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500768,E100039,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500769,E100045,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500770,E100009,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500771,E100055,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500772,E100035,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500773,E100017,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500774,E100001,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500775,E100036,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500776,E100057,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500777,E100018,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500778,E100051,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500779,E100033,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500780,E100005,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500781,E100021,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500782,E100040,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500783,E100038,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500784,E100041,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500785,E100020,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500786,E100044,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500787,E100052,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,False,12.0
2025-10-13,S500788,,HHS/TX/FacilityA/Nursing,RN,2025-10-13 06:00:00,2025-10-13 18:00:00,DAY,True,12.0
2025-10-13,S500789,E100068,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500790,E100040,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500791,E100024,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500792,E100016,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500793,E100058,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500794,E100034,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500795,E100036,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500796,E100029,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500797,E100059,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500798,E100037,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500799,E100033,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500800,E100067,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500801,E100050,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500802,E100001,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500803,E100004,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500804,E100063,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500805,E100039,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500806,E100055,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500807,E100044,HHS/TX/FacilityA/Nursing,RN,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,False,12.0
2025-10-13,S500808,,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 14:00:00,2025-10-14 02:00:00,EVENING,True,12.0
2025-10-13,S500809,E100055,HHS/TX/FacilityA/Nursing,RN,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500810,E100038,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500811,E100007,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500812,E100026,HHS/TX/FacilityA/Nursing,RN,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500813,E100045,HHS/TX/FacilityA/Nursing,RN,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500814,E100028,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500815,E100036,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500816,E100010,HHS/TX/FacilityA/Nursing,RN,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500817,E100046,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500818,E100021,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500819,E100030,HHS/TX/FacilityA/Nursing,PCT,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,False,12.0
2025-10-13,S500820,,HHS/TX/FacilityA/Nursing,RN,2025-10-13 22:00:00,2025-10-14 10:00:00,NIGHT,True,12.0
2025-10-13,S500821,E100133,HHS/TX/FacilityA/EVS,LEAD,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500822,E100096,HHS/TX/FacilityA/EVS,EVS,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500823,E100108,HHS/TX/FacilityA/EVS,EVS,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500824,E100106,HHS/TX/FacilityA/EVS,LEAD,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500825,E100138,HHS/TX/FacilityA/EVS,LEAD,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500826,E100139,HHS/TX/FacilityA/EVS,LEAD,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500827,E100131,HHS/TX/FacilityA/EVS,EVS,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,False,8.0
2025-10-13,S500828,,HHS/TX/FacilityA/EVS,EVS,2025-10-13 07:00:00,2025-10-13 15:00:00,DAY,True,8.0
2025-10-13,S500829,E100074,HHS/TX/FacilityA/EVS,EVS,2025-10-13 14:00:00,2025-10-13 22:00:00,EVENING,False,8.0
2025-10-13,S500830,E100100,HHS/TX/FacilityA/EVS,EVS,2025-10-13 14:00:00,2025-10-13 22:00:00,EVENING,False,8.0
2025-10-13,S500831,E100104,HHS/TX/FacilityA/EVS,LEAD,2025-10-13 14:00:00,2025-10-13 22:00:00,EVENING,False,8.0
2025-10-13,S500832,E100075,HHS/TX/FacilityA/EVS,EVS,2025-10-13 14:00:00,2025-10-13 22:00:00,EVENING,False,8.0
2025-10-13,S500833,E100138,HHS/TX/FacilityA/EVS,LEAD,2025-10-13 14:00:00,2025-10-13 22:00:00,EVENING,False,8.0
2025-10-13,S500834,E100116,HHS/TX/FacilityA/EVS,EVS,2025-10-13 14:00:00,2025-10-13 22:00:00,EVENING,False,8.0
2025-10-13,S500835,E100080,HHS/TX/FacilityA/EVS,EVS,2025-10-13 22:00:00,2025-10-14 06:00:00,NIGHT,False,8.0
2025-10-13,S500836,E100083,HHS/TX/FacilityA/EVS,EVS,2025-10-13 22:00:00,2025-10-14 06:00:00,NIGHT,False,8.0
2025-10-13,S500837,E100081,HHS/TX/FacilityA/EVS,EVS,2025-10-13 22:00:00,2025-10-14 06:00:00,NIGHT,False,8.0
2025-10-13,S500838,E100113,HHS/TX/FacilityA/EVS,EVS,2025-10-13 22:00:00,2025-10-14 06:00:00,NIGHT,False,8.0
2025-10-13,S500839,E100190,HHS/TX/FacilityA/HR,RECR,2025-10-13 06:00:00,2025-10-13 14:00:00,DAY,False,8.0
2025-10-13,S500840,E100147,HHS/TX/FacilityA/HR,HRBP,2025-10-13 06:00:00,2025-10-13 14:00:00,DAY,False,8.0
2025-10-13,S500841,E100192,HHS/TX/FacilityA/HR,HRBP,2025-10-13 06:00:00,2025-10-13 14:00:00,DAY,False,8.0
2025-10-13,S500842,E100150,HHS/TX/FacilityA/HR,HRBP,2025-10-13 06:00:00,2025-10-13 14:00:00,DAY,False,8.0
2025-10-13,S500843,E100192,HHS/TX/FacilityA/HR,HRBP,2025-10-13 15:00:00,2025-10-13 23:00:00,EVENING,False,8.0
2025-10-13,S500844,E100194,HHS/TX/FacilityA/HR,HRBP,2025-10-13 15:00:00,2025-10-13 23:00:00,EVENING,False,8.0
2025-10-13,S500845,E100143,HHS/TX/FacilityA/HR,RECR,2025-10-13 15:00:00,2025-10-13 23:00:00,EVENING,False,8.0
2025-10-13,S500846,E100203,HHS/TX/FacilityA/HR,RECR,2025-10-13 23:00:00,2025-10-14 07:00:00,NIGHT,False,8.0
2025-10-13,S500847,E100182,HHS/TX/FacilityA/HR,RECR,2025-10-13 23:00:00,2025-10-14 07:00:00,NIGHT,False,8.0
2025-10-13,S500848,E100250,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500849,E100215,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500850,E100265,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500851,E100212,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500852,E100223,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500853,E100224,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500854,E100268,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500855,E100238,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500856,E100225,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500857,E100226,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500858,E100247,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500859,E100245,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500860,E100229,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500861,E100244,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500862,E100217,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500863,E100263,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500864,E100275,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500865,E100241,HHS/TX/FacilityB/Nursing,PCT,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500866,E100227,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500867,E100232,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500868,E100210,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
2025-10-13,S500869,E100255,HHS/TX/FacilityB/Nursing,RN,2025-10-13 07:00:00,2025-10-13 19:00:00,DAY,False,12.0
